record_id,redcap_repeat_instrument,redcap_repeat_instance,id_complete,filler,title,publication_year,author_industry,authors_cro,country_first_author,country_last_author,competing_interest,publication_title,issn,promoter,funding___1,funding___2,funding___3,funding___4,funding___5,doi,notes_study,paper_complete,og_study,exp_arm_constr,exp_arm_constr_other,exp_arm_select___1,exp_arm_select___2,exp_arm_select___3,exp_arm_select___4,exp_arm_select___5,exp_arm_select_other,phase___1,phase___2,phase___3,phase___4,phase___5,phase_other,population___1,population___2,population___3,population___4,population___5,population___6,pathology,icd10,intervention,atc,platform___1,platform___2,platform___3,platform___4,platform___5,platform_other,platform_nct,platform_eudract,platform_isrctn,platform_nb_other,og_center_number,og_design,justif_sat_def___1,justif_sat_def___2,justif_sat_def___3,justif_sat_def___4,justif_sat_def___5,justif_sat_def_other,og_design_ctrl,og_design_comp___1,og_design_comp___2,og_design_comp___3,og_design_comp___4,og_design_comp___5,og_design_comp___6,og_design_comp___7,og_design_compo_other,og_fu_start,og_fu_start_other,exp_arm_date_crit,notes_exp_arm,experimental_arm_complete,nb_ctrl_comp_ind,nb_rct_cmp_ind,ctrl_source,ctrl_type_source___1,ctrl_type_source___2,ctrl_type_source___3,ctrl_type_source___4,ctrl_type_source___5,ctrl_type_source___6,ctrl_type_source___7,ctrl_type_source_other,ctrl_number_centers,same_center,ctrl_data_type,ctrl_data_type_other,ctrl_units,ctrl_arm_date_crit,ctrl_same_select_crit,ctrl_select_crit___1,ctrl_select_crit___2,ctrl_select_crit___3,ctrl_select_crit___4,ctrl_select_crit___5,ctrl_select_crit___6,ctrl_select_crit_other,ctrl_fu_start_def,ctrl_exp_fu_start_eq,qualif_ctrl___1,qualif_ctrl___2,qualif_ctrl___3,qualif_ctrl___4,qualif_ctrl_other,justif_rwd_def,justif_rwd_def_other,ctrl_ttt_selection_descr,notes_control,control_arm_complete,estimand,estimand_other,endpoint_type,multiplicity,def_prim_endpoint,prim_end_comp,endpoint_categ___1,endpoint_categ___2,endpoint_categ___3,endpoint_categ___4,nsn_justif,nsn_justif_other,alpha,power,nsn_planned_exp,nsn_planned_ctrl,nsn_correct,planned_adj,adj_method,adj_method_other,n_adj_vars,type_adj_vars___1,type_adj_vars___2,type_adj_vars___3,type_adj_vars___4,type_adj_vars_other,justif_adj_vars___1,justif_adj_vars___2,justif_adj_vars___3,justif_adj_vars___4,justif_adj_other,adj_vars_add_justif___1,adj_vars_add_justif___2,adj_vars_add_justif___3,adj_vars_add_justif_other,matching_ratio,matching_method,matching_meth_other,matching_algo___1,matching_algo___2,matching_algo___3,matching_algo___4,matching_algo___5,matching_algo_other,caliper_length,match_replacement,weight_type,weight_type_other,iptw_stab,balance_plan_meth___1,balance_plan_meth___2,balance_plan_meth___3,balance_plan_meth___4,balance_plan_meth___5,balance_plan_meth___6,balance_plan_meth___7,balance_plan_meth_other,smd_thresh,overlap_plan_meth___1,overlap_plan_meth___2,overlap_plan_meth___3,overlap_plan_meth___4,overlap_plan_meth_other,sens_analysis_type___1,sens_analysis_type___2,sens_analysis_type___3,sens_analysis_type___4,sens_analysis_type___5,sens_analysis_type___6,sens_analysis_type___7,sens_analysis_type___8,sens_analysis_type___9,sens_analysis_type___10,sens_analysis_type_other,notes_stat,statistical_methods_indirect_comparison_complete,rwd_descr,rwd_strategies,exp_first_enroll,exp_last_enroll,ctrl_first_enroll,ctrl_last_enroll,med_fu_global,med_fu_exp,med_fu_control,res_consistency,multiplicity_res,n_included_exp,n_included_control,n_included_control_lot,baseline_comp_meth___1,baseline_comp_meth___2,baseline_comp_meth___3,baseline_comp_meth___4,baseline_comp_meth___5,baseline_comp_meth___6,baseline_comp_meth___7,baseline_comp_meth_other,n_naive_exp,n_naive_ctrl,n_naive_ctrl_lot,res_unadjusted,n_match_exp,n_match_ctrl,n_match_ctrl_lot,n_weight_exp,n_weight_ctrl,n_weight_ctrl_lot,number_eff_adj,adj_var_exclu_causes___1,adj_var_exclu_causes___2,adj_var_exclu_causes___3,adj_var_exclu_causes___4,adj_var_exclu_causes___5,adj_var_exclu_causes___6,adj_var_exclu_other,weight_outliers_meth,weight_out_check_meth,balance_check,balance_proof,overlap_check,overlap_proof,balance_meth_where___1,balance_meth_where___2,balance_meth_where___3,res_diff_how,res_diff_how_other,res_diff_adjust,res_pseudo_pop,res_sign_eval,res_sign_eval_prim,res_sign_eval_mult,sign_results,sign_primary_endp,sign_multiple_endp,sens_analyses_sign,bias_discussion,bias_type___1,bias_type___2,bias_type___3,bias_type___4,bias_type___5,bias_type___6,bias_type___7,bias_type___8,bias_type___9,bias_type_other,notes_results,results_complete
50,,,2,MD,"Blinatumomab compared with standard of care for the treatment of adult patients with relapsed/refractory Philadelphia chromosome-positive B-precursor acute lymphoblastic leukemia",2020,1,0,italy,italy,1,Cancer,1097-0142,amgen,0,1,0,0,0,10.1002/cncr.32558,,2,1,1,,0,0,0,0,0,,0,1,0,0,0,,0,0,0,1,1,0,"Relapsed Refractory Philadelphia Chromosome-Positive B Precursor Acute Lymphoblastic Leukemia",2B33.3,blinatumomab,L01FX07,1,0,0,0,0,,NCT02000427,,,,19,1,1,0,0,0,0,,,0,0,0,0,0,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,0,N/A,,1,0,0,0,1,,NR,0.65,NR,NR,0,1,2,,7,0,0,1,0,,0,0,1,0,,0,1,0,,,,,0,0,0,0,0,,,,1,,0,0,1,0,0,0,0,0,,0.2,0,1,0,0,,1,0,0,0,1,0,0,0,0,0,,"6 ou 7 variables adj ?? ""age at diagnosis and ttt"";  other adjustment method stabilized IPTW;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,1,0,0,0,0,,5,2,1,,1,1,1,0,0,0,0,0,0,,2,,0,1,0,0,,7,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2014,2015,2017,2018,NR,NR,NR,1,,45,55,,1,1,0,0,1,0,0,,,,,4,,,,100.2,99.4,,7,0,0,0,1,0,0,,4,,1,1,2,,0,1,0,2,,1,1,1,3,2,1,3,2,2,1,1,0,1,0,0,0,0,0,1,,"overlap not achieved according to meh;",2
51,,,2,MD,"Adult height in children with idiopathic short stature treated with growth hormone",2000,0,0,spain,spain,2,"Journal of pediatric endocrinology & metabolism: JPEM",0334-018X,NR,0,0,0,1,0,10.1515/jpem.2000.13.9.1595,"pas de definition claire d'outcome",2,2,,,0,0,0,0,0,,0,0,0,1,0,,0,1,0,0,0,0,"idiopathic short stature",5B11,"growth hormone",H01AC01,0,0,0,1,0,,,,,,NR,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,,N/A,,0,0,0,1,3,,,,,,,1,5,,NR,0,0,1,0,,0,0,0,1,"data analysis",0,1,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,"pas de definition d'outcome mais mod regression avec adult height en y;  stepwise regression pr selection covs;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,0,1,0,0,0,0,,1,1,1,,1,1,1,0,0,0,0,0,0,,2,,0,1,0,0,,3,,1,"pas de ttt;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1986,1991,1981,1986,NR,NR,NR,1,,35,42,,1,0,0,0,1,0,0,,35,42,,4,,,,,,,NR,0,0,0,0,1,0,,,,3,,3,,0,0,1,,,,1,3,,,3,,,,0,0,0,0,0,0,0,0,0,0,,"bias: inherent to the use of historical data tends to amplify the difference between two groups;",2
52,,,0,MD,"A phase III study to access the safety and efficacy of prolgolimab 250 mg fixed dose administered every 3 weeks versus prolgolimab 1 mg/kg every 2 weeks in patients with metastatic melanoma (FLAT)",2024,1,0,russia,russia,1,"Frontiers in Oncology",2234-943X,"jsc biocad",0,1,0,0,0,10.3389/fonc.2024.1385685,"A EXCLURE: bras controle issu essai clinique phase II/III",2,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,"non inferiority",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,2,MD,"Efficacy of caspofungin as salvage therapy for invasive aspergillosis compared to standard therapy in a historical cohort",2010,1,0,usa,usa,1,"European Journal of Clinical Microbiology & Infectious Diseases: Official Publication of the European Society of Clinical Microbiology",1435-4373,"merck & co",0,1,0,0,0,10.1007/s10096-010-1013-0,,2,2,,,0,0,0,0,0,,0,0,0,1,0,,0,0,0,0,0,1,"invasive aspergillosis",1F20.0,caspofungin,J02AX04,0,0,0,1,0,,,,,,NR,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,0,multicenter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,,N/A,,0,0,0,1,3,,,,,,,1,5,,NR,0,0,1,0,,0,0,1,0,,0,1,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,,10,2,1,,1,0,2,0,0,0,0,1,0,,2,,0,1,0,0,,3,,1,"chart review == EHR;  4 sites in common;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1998,2000,1995,1998,NR,NR,NR,1,,90,216,,1,0,0,0,0,0,0,,83,214,,1,,,,,,,NR,0,0,0,0,1,0,,,,3,,3,,0,0,1,,,,1,3,,,3,,,,1,1,0,0,0,1,0,0,0,0,"patients from different timeline","pas de comparaison stat formelle;  on ne sait pas que sont les endpoints;  bias variables manquantes;",2
54,,,2,MD,"Therapeutic effects and mechanisms of Ku-Gan formula on atopic dermatitis: A pilot clinical study and modular pharmacology analysis with animal validation",2023,0,0,china,china,0,"Journal of Ethnopharmacology",1872-7573,NR,1,0,0,0,0,10.1016/j.jep.2023.116194,,2,2,,,0,0,0,0,0,,0,0,0,0,1,"pilot study",0,0,0,1,1,0,"atopic dermatitis",EA8Z,"Ku Gan formula",,0,0,0,1,0,,,,,,1,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,0,"change from baseline to end of 2d week in easi score",,0,0,1,0,3,,,,,,,1,1,,3,0,0,1,0,,0,0,1,0,,0,1,0,,1:2,3,,0,0,0,1,0,,NR,3,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,,1,1,1,,1,1,5,0,0,0,0,0,0,,2,,0,1,0,0,,3,,1,"pas dit mais EHR probablement",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2021,2022,2020,2021,NR,NR,NR,1,,11,22,,1,0,0,0,1,0,0,,,,,4,11,22,,,,,3,0,0,0,1,0,0,,,,1,1,3,,1,0,0,,,,1,3,,,3,,,,0,0,0,0,0,0,0,0,0,0,,"pas de test formel pour tester les outcomes donc impossible de conclure pr significativite",2
55,,,2,MD,"Can daclizumab reduce acute rejection and improve long-term renal function in tacrolimus-based primary renal transplant recipients?",2008,0,0,"hong kong","hong kong",2,"Nephrology (Carlton, Vic.)",1440-1797,NR,0,0,0,1,0,10.1111/j.1440-1797.2007.00911.x,,2,2,,,0,0,0,0,0,,0,0,0,1,0,,0,0,0,0,0,1,"renal transplant recipient",QB63.0,daclizumab,L04AC01,0,0,0,1,0,,,,,,1,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,1,"induction therapy;  add on;  QB63.0 ""presence of kidney transplant"";",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,0,"incidence of acute rejection",,1,0,1,0,3,,,,,,,1,5,,NR,0,0,1,0,,0,0,1,0,,0,1,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,0,1,0,0,0,0,,1,1,1,,1,1,5,0,0,0,0,0,0,,2,,0,1,0,0,,3,,1,"on déduit que meme centre;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2001,2006,1998,2000,NR,56,85,1,,36,21,,1,0,0,0,1,0,0,,36,21,,4,,,,,,,NR,0,0,0,1,0,0,,,,3,,3,,0,0,1,,,,1,2,,,2,,,,1,0,0,1,0,0,0,0,0,1,,"limits: small sample size ",2
56,,,2,MD,"The Effect of Supplementary Omegaven® on the Clinical Outcome of Patients With Advanced Esophagogastric Adenocarcinoma Receiving Palliative Epirubicin, Oxaliplatin, and Capecitabine Chemotherapy: A Phase II clinical trial",2019,0,0,uk,uk,1,"Anticancer Research",1791-7530,NR,0,0,0,1,0,10.21873/anticanres.13185,,2,2,,,0,0,0,0,0,,0,1,0,0,1,pilot,0,0,0,1,0,0,"advanced esophago gastric cancer",2B71,"omega 3 fish oil",C10AX,0,0,0,1,0,,,,,,NR,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,1,"add on;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,0,N/A,,1,0,0,0,2,,,,,,,1,5,,NR,0,0,1,0,,0,0,1,0,,0,1,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,,NR,3,1,,1,1,5,0,0,0,0,0,0,,2,,0,1,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2012,2013,2010,2011,NR,NR,NR,1,,21,37,,1,0,0,0,1,0,0,,20,37,,4,,,,,,,NR,0,0,0,0,1,0,,,,3,,3,,0,0,1,,,,1,1,,2,1,,2,,1,0,0,1,0,0,0,0,0,0,,"small sample size+ no rando+ hist group",2
57,,,2,MD,"Evidence that treatment with vaccinia melanoma cell lysates (VMCL) may improve survival of patients with stage II melanoma. Treatment of stage II melanoma with viral lysates",1987,0,0,australia,australia,2,"Cancer immunology, immunotherapy: CII",0340-7004,NR,0,1,0,0,0,10.1007/BF00199156,"A EXCLURE?? design (hist control source inconnue + concurrent control??)",2,2,,,0,0,0,0,0,,0,1,0,0,0,,0,0,0,1,1,0,"metastatic melanoma",2C30.Z,"vaccinia induced melanoma cell lysates",L03AX12,0,0,0,1,0,,,,,,2,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,4,"date of diagnosis",1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,"overall survival",,1,0,0,0,3,,,,,,,1,5,,NR,0,0,1,0,,0,0,1,0,,0,1,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,1,0,,,0,0,1,0,,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,1,0,0,0,0,,1,1,1,,1,1,4,0,0,0,0,0,0,,2,,0,1,0,0,,3,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1982,1985,1978,1981,NR,NR,NR,1,,80,151,,1,0,0,0,0,0,0,,80,151,,4,,,,,,,NR,0,0,0,0,1,0,,,,3,,3,,0,0,1,,,,1,1,1,,1,1,,,1,0,0,0,0,1,0,0,0,0,"worse prognosis of historical patients","no outcome defined;  vrai biais: moins bon pronostic des hist controls",2
58,,,0,MD,"Active immunotherapy with viral lysates of micrometastases following surgical removal of high risk melanoma",1992,0,0,australia,,,"World Journal of Surgery",0364-2313,,0,1,0,0,0,10.1007/BF02071529,"single author;  A EXCLURE: control arm issu essai phase II",0,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,0,MD,"Phase III trial of 8% vaginal progesterone gel for luteal phase support in Japanese women undergoing in vitro fertilization and fresh embryo transfer cycles",2017,1,0,japan,japan,1,"Reproductive Medicine and Biology",1445-5781,"Merck KGaA",0,1,0,0,0,10.1002/rmb2.12009,"A EXCLURE: control agg",2,2,,,0,0,0,0,0,,0,0,1,0,0,,0,0,0,0,0,0,"luteal phase support in in vitro fertilization and embryo transfer",,"vaginal progesteron",,0,0,0,0,0,,,,,,,,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,2,MD,"C1 Inhibitor in Acute Antibody-Mediated Rejection Nonresponsive to Conventional Therapy in Kidney Transplant Recipients: A Pilot Study",2016,0,0,france,france,0,"American Journal of Transplantation: Official Journal of the American Society of Transplantation and the American Society of Transplant Surgeons",1600-6143,NR,0,0,0,1,0,10.1111/ajt.13663,,2,2,,,0,0,0,0,0,,0,0,0,0,1,"pilot study",0,0,0,1,0,0,"antibody mediated rejection in kidney transplant",NE84,"C1 inhibitors",B06AA,0,0,0,1,0,,,,,,1,1,0,0,0,1,0,,,0,0,0,0,0,0,0,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,"mean eGFR",,0,0,1,0,3,,,,,,,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,"no regression analysis;  un seul prim outcome pr comparaison entre les 2 groupes reste des outcomes == comparaison intra individuelles;",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,control_arm,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,,8,2,1,,1,1,1,0,0,0,0,0,0,,2,,0,1,0,0,,3,,1,"DIVAT database",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,results,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2013,2014,2008,2013,NR,NR,NR,1,,6,21,,1,0,0,0,1,0,0,,6,21,,,,,,,,,,0,0,0,0,0,0,,,,,,,,0,0,0,,,,,2,,,2,,,,0,0,0,0,0,0,0,0,0,0,,"biais lies a absence de rando",2
